sku_id,nombre_producto,categoria_farmaceutica,principio_activo,presentacion,laboratorio,precio_unitario,costo_unitario,requiere_receta,clasificacion_atc,es_controlado,temperatura_controlada,volumen_unidades
SKU19745,Cuidado de Heri A75 SR,Cuidado de Heridas y Cicatrizantes,Cuidado,Unidad,Ecuaquímica,88.15,61.47,0,V03,0,0,2
SKU19746,Cuidado de Heri C76 XR,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Farmadonal,45.67,28.88,0,V03,0,0,10
SKU19747,Cuidado de Heri F77 Duo,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Farmadonal,82.62,56.44,0,V03,0,0,1
SKU19748,Cuidado de Heri T78 Max,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Laboratorios Life,116.62,76.84,0,V03,0,0,2
SKU19749,Cuidado de Heri B79,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Ecuaquímica,112.26,73.05,0,V03,0,0,50
SKU19750,Cuidado de Heri X80 Forte,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Medipharma,116.91,81.13,0,V03,0,0,1
SKU19751,Cuidado de Heri Z81 Plus,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Laboratorios Sierra,66.43,42.72,0,V03,0,0,1
SKU19752,Cuidado de Heri M82 Rapid,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Laboratorios Life,17.69,10.09,0,V03,0,0,3
SKU19753,Cuidado de Heri N83 SR,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Laboratorios Life,45.77,29.69,0,V03,0,0,2
SKU19754,Cuidado de Heri S84 XR,Cuidado de Heridas y Cicatrizantes,Cuidado,Caja,Medipharma,26.92,17.85,0,V03,0,0,2
SKU19755,Cuidado de Heri A85 Duo,Cuidado de Heridas y Cicatrizantes,Cuidado,Caja,Ecuaquímica,98.95,55.19,0,V03,0,0,3
SKU19756,Cuidado de Heri C86 Max,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Ecuaquímica,26.66,16.62,0,V03,0,0,50
SKU19757,Cuidado de Heri F87,Cuidado de Heridas y Cicatrizantes,Cuidado,Caja,Ecuaquímica,82.03,54.6,0,V03,0,0,10
SKU19758,Cuidado de Heri T88 Forte,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Laboratorios Life,55.61,32.39,0,V03,0,0,2
SKU19759,Cuidado de Heri B89 Plus,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Ecuaquímica,33.24,19.13,0,V03,0,0,1
SKU19760,Cuidado de Heri X90 Rapid,Cuidado de Heridas y Cicatrizantes,Cuidado,Caja,Farmadonal,109.17,62.86,0,V03,0,0,1
SKU19761,Cuidado de Heri Z91 SR,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Laboratorios Life,88.75,52.19,0,V03,0,0,3
SKU19762,Cuidado de Heri M92 XR,Cuidado de Heridas y Cicatrizantes,Cuidado,Unidad,Farmadonal,64.6,42.93,0,V03,0,0,1
SKU19763,Cuidado de Heri N93 Duo,Cuidado de Heridas y Cicatrizantes,Cuidado,Unidad,Farmadonal,76.17,51.1,0,V03,0,0,1
SKU19764,Cuidado de Heri S94 Max,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Laboratorios Sierra,82.44,47.34,0,V03,0,0,30
SKU19765,Cuidado de Heri A95,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Ecuaquímica,32.66,22.85,0,V03,0,0,30
SKU19766,Cuidado de Heri C96 Forte,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Medipharma,28.73,16.0,0,V03,0,0,2
SKU19767,Cuidado de Heri F97 Plus,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Laboratorios Sierra,116.48,67.24,0,V03,0,0,1
SKU19768,Cuidado de Heri T98 Rapid,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Farmadonal,119.44,74.57,0,V03,0,0,30
SKU19769,Cuidado de Heri B99 SR,Cuidado de Heridas y Cicatrizantes,Cuidado,Unidad,Farmadonal,12.08,7.94,0,V03,0,0,1
SKU19770,Cuidado de Heri X0 XR,Cuidado de Heridas y Cicatrizantes,Cuidado,Caja,Laboratorios Life,110.22,64.82,0,V03,0,0,1
SKU19771,Cuidado de Heri Z1 Duo,Cuidado de Heridas y Cicatrizantes,Cuidado,Caja,Farmadonal,97.07,65.67,0,V03,0,0,2
SKU19772,Cuidado de Heri M2 Max,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Laboratorios Life,102.77,63.82,0,V03,0,0,3
SKU19773,Cuidado de Heri N3,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Ecuaquímica,114.68,79.9,0,V03,0,0,1
SKU19774,Cuidado de Heri S4 Forte,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Ecuaquímica,48.77,29.0,0,V03,0,0,20
SKU19775,Cuidado de Heri A5 Plus,Cuidado de Heridas y Cicatrizantes,Cuidado,Caja,Laboratorios Life,102.59,71.62,0,V03,0,0,10
SKU19776,Cuidado de Heri C6 Rapid,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Farmadonal,81.86,52.24,0,V03,0,0,5
SKU19777,Cuidado de Heri F7 SR,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Medipharma,16.88,10.43,0,V03,0,0,20
SKU19778,Cuidado de Heri T8 XR,Cuidado de Heridas y Cicatrizantes,Cuidado,Unidad,Medipharma,37.79,20.97,0,V03,0,0,5
SKU19779,Cuidado de Heri B9 Duo,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Laboratorios Sierra,86.8,56.76,0,V03,0,0,2
SKU19780,Cuidado de Heri X10 Max,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Laboratorios Life,110.61,62.33,0,V03,0,0,2
SKU19781,Cuidado de Heri Z11,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Ecuaquímica,18.32,11.09,0,V03,0,0,1
SKU19782,Cuidado de Heri M12 Forte,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Medipharma,61.64,37.85,0,V03,0,0,2
SKU19783,Cuidado de Heri N13 Plus,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Laboratorios Sierra,65.03,42.08,0,V03,0,0,50
SKU19784,Cuidado de Heri S14 Rapid,Cuidado de Heridas y Cicatrizantes,Cuidado,Paquete,Laboratorios Sierra,72.84,40.06,0,V03,0,0,3
SKU19785,Cuidado de Heri A15 SR,Cuidado de Heridas y Cicatrizantes,Cuidado,Kit,Laboratorios Life,31.16,20.83,0,V03,0,0,1
SKU19786,Cuidado de Heri C16 XR,Cuidado de Heridas y Cicatrizantes,Cuidado,Unidad,Medipharma,24.99,14.07,0,V03,0,0,1
SKU19787,Suplementos Nut X0 Forte,Suplementos Nutricionales Enterales,Suplementos,Unidad,Medipharma,14.5,10.02,0,V03,0,0,1
SKU19788,Suplementos Nut Z1 Plus,Suplementos Nutricionales Enterales,Suplementos,Kit,Laboratorios Sierra,27.04,15.9,0,V03,0,0,1
SKU19789,Suplementos Nut M2 Rapid,Suplementos Nutricionales Enterales,Suplementos,Paquete,Ecuaquímica,22.63,14.95,0,V03,0,0,2
SKU19790,Suplementos Nut N3 SR,Suplementos Nutricionales Enterales,Suplementos,Kit,Laboratorios Sierra,30.42,20.1,0,V03,0,0,2
SKU19791,Suplementos Nut S4 XR,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Life,14.77,9.09,0,V03,0,0,3
SKU19792,Suplementos Nut A5 Duo,Suplementos Nutricionales Enterales,Suplementos,Unidad,Farmadonal,16.43,9.53,0,V03,0,0,5
SKU19793,Suplementos Nut C6 Max,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Sierra,32.42,21.17,0,V03,0,0,50
SKU19794,Suplementos Nut F7,Suplementos Nutricionales Enterales,Suplementos,Caja,Farmadonal,28.26,17.01,0,V03,0,0,2
SKU19795,Suplementos Nut T8 Forte,Suplementos Nutricionales Enterales,Suplementos,Caja,Medipharma,4.97,2.91,0,V03,0,0,3
SKU19796,Suplementos Nut B9 Plus,Suplementos Nutricionales Enterales,Suplementos,Caja,Ecuaquímica,6.55,4.06,0,V03,0,0,5
SKU19797,Suplementos Nut X10 Rapid,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Sierra,13.27,8.18,0,V03,0,0,1
SKU19798,Suplementos Nut Z11 SR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Laboratorios Life,16.99,10.36,0,V03,0,0,1
SKU19799,Suplementos Nut M12 XR,Suplementos Nutricionales Enterales,Suplementos,Unidad,Ecuaquímica,6.41,4.28,0,V03,0,0,10
SKU19800,Suplementos Nut N13 Duo,Suplementos Nutricionales Enterales,Suplementos,Kit,Laboratorios Life,28.57,19.42,0,V03,0,0,20
SKU19801,Suplementos Nut S14 Max,Suplementos Nutricionales Enterales,Suplementos,Unidad,Farmadonal,11.9,7.39,0,V03,0,0,3
SKU19802,Suplementos Nut A15,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Life,21.49,14.95,0,V03,0,0,2
SKU19803,Suplementos Nut C16 Forte,Suplementos Nutricionales Enterales,Suplementos,Kit,Ecuaquímica,5.8,3.68,0,V03,0,0,10
SKU19804,Suplementos Nut F17 Plus,Suplementos Nutricionales Enterales,Suplementos,Caja,Farmadonal,5.98,3.36,0,V03,0,0,5
SKU19805,Suplementos Nut T18 Rapid,Suplementos Nutricionales Enterales,Suplementos,Paquete,Farmadonal,25.78,15.28,0,V03,0,0,5
SKU19806,Suplementos Nut B19 SR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Medipharma,27.11,16.92,0,V03,0,0,50
SKU19807,Suplementos Nut X20 XR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Farmadonal,28.39,15.71,0,V03,0,0,2
SKU19808,Suplementos Nut Z21 Duo,Suplementos Nutricionales Enterales,Suplementos,Unidad,Farmadonal,31.97,20.91,0,V03,0,0,5
SKU19809,Suplementos Nut M22 Max,Suplementos Nutricionales Enterales,Suplementos,Caja,Medipharma,8.65,5.36,0,V03,0,0,1
SKU19810,Suplementos Nut N23,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Sierra,25.54,14.77,0,V03,0,0,5
SKU19811,Suplementos Nut S24 Forte,Suplementos Nutricionales Enterales,Suplementos,Unidad,Farmadonal,22.89,13.64,0,V03,0,0,3
SKU19812,Suplementos Nut A25 Plus,Suplementos Nutricionales Enterales,Suplementos,Unidad,Ecuaquímica,31.85,21.63,0,V03,0,0,5
SKU19813,Suplementos Nut C26 Rapid,Suplementos Nutricionales Enterales,Suplementos,Kit,Medipharma,12.68,7.16,0,V03,0,0,3
SKU19814,Suplementos Nut F27 SR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Medipharma,27.88,15.92,0,V03,0,0,3
SKU19815,Suplementos Nut T28 XR,Suplementos Nutricionales Enterales,Suplementos,Unidad,Ecuaquímica,24.69,15.82,0,V03,0,0,10
SKU19816,Suplementos Nut B29 Duo,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Life,15.27,10.13,0,V03,0,0,1
SKU19817,Suplementos Nut X30 Max,Suplementos Nutricionales Enterales,Suplementos,Kit,Ecuaquímica,13.47,8.44,0,V03,0,0,1
SKU19818,Suplementos Nut Z31,Suplementos Nutricionales Enterales,Suplementos,Kit,Medipharma,25.48,15.58,0,V03,0,0,3
SKU19819,Suplementos Nut M32 Forte,Suplementos Nutricionales Enterales,Suplementos,Paquete,Medipharma,19.52,11.91,0,V03,0,0,1
SKU19820,Suplementos Nut N33 Plus,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Sierra,20.6,14.42,0,V03,0,0,2
SKU19821,Suplementos Nut S34 Rapid,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Life,31.15,21.59,0,V03,0,0,100
SKU19822,Suplementos Nut A35 SR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Medipharma,4.57,2.92,0,V03,0,0,1
SKU19823,Suplementos Nut C36 XR,Suplementos Nutricionales Enterales,Suplementos,Unidad,Farmadonal,9.92,6.29,0,V03,0,0,5
SKU19824,Suplementos Nut F37 Duo,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Sierra,18.02,10.74,0,V03,0,0,1
SKU19825,Suplementos Nut T38 Max,Suplementos Nutricionales Enterales,Suplementos,Unidad,Ecuaquímica,4.69,3.0,0,V03,0,0,2
SKU19826,Suplementos Nut B39,Suplementos Nutricionales Enterales,Suplementos,Caja,Ecuaquímica,32.1,17.95,0,V03,0,0,5
SKU19827,Suplementos Nut X40 Forte,Suplementos Nutricionales Enterales,Suplementos,Caja,Farmadonal,17.25,11.26,0,V03,0,0,3
SKU19828,Suplementos Nut Z41 Plus,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Sierra,7.7,4.69,0,V03,0,0,3
SKU19829,Suplementos Nut M42 Rapid,Suplementos Nutricionales Enterales,Suplementos,Kit,Farmadonal,12.5,7.78,0,V03,0,0,5
SKU19830,Suplementos Nut N43 SR,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Sierra,32.91,22.8,0,V03,0,0,3
SKU19831,Suplementos Nut S44 XR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Ecuaquímica,12.97,7.98,0,V03,0,0,3
SKU19832,Suplementos Nut A45 Duo,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Sierra,17.67,10.87,0,V03,0,0,1
SKU19833,Suplementos Nut C46 Max,Suplementos Nutricionales Enterales,Suplementos,Kit,Ecuaquímica,26.69,17.92,0,V03,0,0,3
SKU19834,Suplementos Nut F47,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Life,19.44,11.62,0,V03,0,0,5
SKU19835,Suplementos Nut T48 Forte,Suplementos Nutricionales Enterales,Suplementos,Caja,Medipharma,34.87,20.34,0,V03,0,0,1
SKU19836,Suplementos Nut B49 Plus,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Sierra,9.39,6.16,0,V03,0,0,50
SKU19837,Suplementos Nut X50 Rapid,Suplementos Nutricionales Enterales,Suplementos,Kit,Farmadonal,15.11,9.26,0,V03,0,0,3
SKU19838,Suplementos Nut Z51 SR,Suplementos Nutricionales Enterales,Suplementos,Kit,Laboratorios Life,28.3,16.84,0,V03,0,0,30
SKU19839,Suplementos Nut M52 XR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Laboratorios Life,28.17,17.29,0,V03,0,0,2
SKU19840,Suplementos Nut N53 Duo,Suplementos Nutricionales Enterales,Suplementos,Paquete,Medipharma,8.15,4.9,0,V03,0,0,2
SKU19841,Suplementos Nut S54 Max,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Life,33.71,20.72,0,V03,0,0,10
SKU19842,Suplementos Nut A55,Suplementos Nutricionales Enterales,Suplementos,Kit,Ecuaquímica,23.61,13.51,0,V03,0,0,5
SKU19843,Suplementos Nut C56 Forte,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Sierra,17.96,11.38,0,V03,0,0,5
SKU19844,Suplementos Nut F57 Plus,Suplementos Nutricionales Enterales,Suplementos,Unidad,Ecuaquímica,14.22,9.94,0,V03,0,0,2
SKU19845,Suplementos Nut T58 Rapid,Suplementos Nutricionales Enterales,Suplementos,Paquete,Ecuaquímica,23.39,15.03,0,V03,0,0,2
SKU19846,Suplementos Nut B59 SR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Medipharma,17.24,9.95,0,V03,0,0,2
SKU19847,Suplementos Nut X60 XR,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Life,7.5,4.45,0,V03,0,0,2
SKU19848,Suplementos Nut Z61 Duo,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Life,5.86,3.61,0,V03,0,0,5
SKU19849,Suplementos Nut M62 Max,Suplementos Nutricionales Enterales,Suplementos,Unidad,Medipharma,16.93,10.66,0,V03,0,0,2
SKU19850,Suplementos Nut N63,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Life,27.94,15.76,0,V03,0,0,1
SKU19851,Suplementos Nut S64 Forte,Suplementos Nutricionales Enterales,Suplementos,Paquete,Medipharma,32.51,22.57,0,V03,0,0,50
SKU19852,Suplementos Nut A65 Plus,Suplementos Nutricionales Enterales,Suplementos,Kit,Medipharma,8.29,5.01,0,V03,0,0,10
SKU19853,Suplementos Nut C66 Rapid,Suplementos Nutricionales Enterales,Suplementos,Caja,Farmadonal,34.62,19.2,0,V03,0,0,10
SKU19854,Suplementos Nut F67 SR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Laboratorios Life,21.92,12.4,0,V03,0,0,5
SKU19855,Suplementos Nut T68 XR,Suplementos Nutricionales Enterales,Suplementos,Kit,Farmadonal,10.95,6.41,0,V03,0,0,1
SKU19856,Suplementos Nut B69 Duo,Suplementos Nutricionales Enterales,Suplementos,Paquete,Laboratorios Life,15.6,8.89,0,V03,0,0,5
SKU19857,Suplementos Nut X70 Max,Suplementos Nutricionales Enterales,Suplementos,Caja,Laboratorios Sierra,29.4,18.18,0,V03,0,0,1
SKU19858,Suplementos Nut Z71,Suplementos Nutricionales Enterales,Suplementos,Unidad,Medipharma,19.53,11.17,0,V03,0,0,2
SKU19859,Suplementos Nut M72 Forte,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Sierra,30.67,19.07,0,V03,0,0,1
SKU19860,Suplementos Nut N73 Plus,Suplementos Nutricionales Enterales,Suplementos,Paquete,Ecuaquímica,25.92,14.99,0,V03,0,0,2
SKU19861,Suplementos Nut S74 Rapid,Suplementos Nutricionales Enterales,Suplementos,Unidad,Medipharma,28.4,19.06,0,V03,0,0,10
SKU19862,Suplementos Nut A75 SR,Suplementos Nutricionales Enterales,Suplementos,Paquete,Ecuaquímica,16.28,10.53,0,V03,0,0,2
SKU19863,Suplementos Nut C76 XR,Suplementos Nutricionales Enterales,Suplementos,Unidad,Laboratorios Life,19.62,12.16,0,V03,0,0,1
SKU19864,Suplementos Nut F77 Duo,Suplementos Nutricionales Enterales,Suplementos,Caja,Farmadonal,12.2,7.53,0,V03,0,0,1
SKU19865,Suplementos Nut T78 Max,Suplementos Nutricionales Enterales,Suplementos,Kit,Medipharma,19.29,11.89,0,V03,0,0,1
SKU19866,Suplementos Nut B79,Suplementos Nutricionales Enterales,Suplementos,Kit,Farmadonal,7.34,4.42,0,V03,0,0,5
SKU19867,Suplementos Nut X80 Forte,Suplementos Nutricionales Enterales,Suplementos,Kit,Medipharma,34.21,22.79,0,V03,0,0,1
SKU19868,Suplementos Nut Z81 Plus,Suplementos Nutricionales Enterales,Suplementos,Kit,Laboratorios Life,21.32,13.98,0,V03,0,0,2
SKU19869,Suplementos Nut M82 Rapid,Suplementos Nutricionales Enterales,Suplementos,Kit,Medipharma,34.34,22.73,0,V03,0,0,10
SKU19870,Suplementos Nut N83 SR,Suplementos Nutricionales Enterales,Suplementos,Unidad,Medipharma,20.33,13.05,0,V03,0,0,2
SKU19871,Suplementos Nut S84 XR,Suplementos Nutricionales Enterales,Suplementos,Caja,Medipharma,9.59,5.35,0,V03,0,0,30
SKU19872,Suplementos Nut A85 Duo,Suplementos Nutricionales Enterales,Suplementos,Caja,Ecuaquímica,33.45,18.64,0,V03,0,0,5
SKU19873,Suplementos Nut C86 Max,Suplementos Nutricionales Enterales,Suplementos,Caja,Farmadonal,19.66,12.58,0,V03,0,0,1
SKU19874,Suplementos Nut F87,Suplementos Nutricionales Enterales,Suplementos,Kit,Medipharma,4.54,2.7,0,V03,0,0,30
SKU19875,Jeringuillas y  X0 Forte,Jeringuillas y Agujas,Jeringuillas,Kit,Medipharma,17.87,11.62,0,V03,0,0,5
SKU19876,Jeringuillas y  Z1 Plus,Jeringuillas y Agujas,Jeringuillas,Unidad,Ecuaquímica,71.38,49.32,0,V03,0,0,2
SKU19877,Jeringuillas y  M2 Rapid,Jeringuillas y Agujas,Jeringuillas,Kit,Medipharma,29.48,19.88,0,V03,0,0,20
SKU19878,Jeringuillas y  N3 SR,Jeringuillas y Agujas,Jeringuillas,Kit,Medipharma,68.6,46.94,0,V03,0,0,20
SKU19879,Jeringuillas y  S4 XR,Jeringuillas y Agujas,Jeringuillas,Kit,Ecuaquímica,109.6,62.25,0,V03,0,0,3
SKU19880,Jeringuillas y  A5 Duo,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Sierra,108.51,65.77,0,V03,0,0,100
SKU19881,Jeringuillas y  C6 Max,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Sierra,89.01,50.83,0,V03,0,0,1
SKU19882,Jeringuillas y  F7,Jeringuillas y Agujas,Jeringuillas,Kit,Laboratorios Life,43.5,26.61,0,V03,0,0,30
SKU19883,Jeringuillas y  T8 Forte,Jeringuillas y Agujas,Jeringuillas,Kit,Laboratorios Sierra,51.04,34.73,0,V03,0,0,20
SKU19884,Jeringuillas y  B9 Plus,Jeringuillas y Agujas,Jeringuillas,Kit,Laboratorios Life,100.31,65.07,0,V03,0,0,2
SKU19885,Jeringuillas y  X10 Rapid,Jeringuillas y Agujas,Jeringuillas,Kit,Ecuaquímica,80.6,48.79,0,V03,0,0,2
SKU19886,Jeringuillas y  Z11 SR,Jeringuillas y Agujas,Jeringuillas,Kit,Laboratorios Sierra,32.18,21.42,0,V03,0,0,2
SKU19887,Jeringuillas y  M12 XR,Jeringuillas y Agujas,Jeringuillas,Paquete,Medipharma,60.79,36.48,0,V03,0,0,20
SKU19888,Jeringuillas y  N13 Duo,Jeringuillas y Agujas,Jeringuillas,Caja,Ecuaquímica,104.29,69.44,0,V03,0,0,2
SKU19889,Jeringuillas y  S14 Max,Jeringuillas y Agujas,Jeringuillas,Paquete,Ecuaquímica,116.94,76.98,0,V03,0,0,3
SKU19890,Jeringuillas y  A15,Jeringuillas y Agujas,Jeringuillas,Caja,Laboratorios Life,61.62,43.13,0,V03,0,0,2
SKU19891,Jeringuillas y  C16 Forte,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Sierra,38.69,25.57,0,V03,0,0,30
SKU19892,Jeringuillas y  F17 Plus,Jeringuillas y Agujas,Jeringuillas,Caja,Farmadonal,14.78,8.91,0,V03,0,0,5
SKU19893,Jeringuillas y  T18 Rapid,Jeringuillas y Agujas,Jeringuillas,Caja,Laboratorios Life,79.53,44.75,0,V03,0,0,2
SKU19894,Jeringuillas y  B19 SR,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Life,51.44,34.21,0,V03,0,0,3
SKU19895,Jeringuillas y  X20 XR,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Sierra,114.88,63.24,0,V03,0,0,3
SKU19896,Jeringuillas y  Z21 Duo,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Sierra,41.44,25.91,0,V03,0,0,2
SKU19897,Jeringuillas y  M22 Max,Jeringuillas y Agujas,Jeringuillas,Unidad,Ecuaquímica,75.46,43.55,0,V03,0,0,10
SKU19898,Jeringuillas y  N23,Jeringuillas y Agujas,Jeringuillas,Paquete,Laboratorios Life,36.42,23.81,0,V03,0,0,20
SKU19899,Jeringuillas y  S24 Forte,Jeringuillas y Agujas,Jeringuillas,Paquete,Ecuaquímica,60.77,38.94,0,V03,0,0,1
SKU19900,Jeringuillas y  A25 Plus,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Life,23.52,13.04,0,V03,0,0,1
SKU19901,Jeringuillas y  C26 Rapid,Jeringuillas y Agujas,Jeringuillas,Unidad,Medipharma,33.36,19.23,0,V03,0,0,30
SKU19902,Jeringuillas y  F27 SR,Jeringuillas y Agujas,Jeringuillas,Paquete,Ecuaquímica,61.76,38.05,0,V03,0,0,1
SKU19903,Jeringuillas y  T28 XR,Jeringuillas y Agujas,Jeringuillas,Paquete,Farmadonal,97.57,62.54,0,V03,0,0,1
SKU19904,Jeringuillas y  B29 Duo,Jeringuillas y Agujas,Jeringuillas,Kit,Farmadonal,31.59,18.16,0,V03,0,0,1
SKU19905,Jeringuillas y  X30 Max,Jeringuillas y Agujas,Jeringuillas,Kit,Farmadonal,11.82,7.13,0,V03,0,0,2
SKU19906,Jeringuillas y  Z31,Jeringuillas y Agujas,Jeringuillas,Unidad,Farmadonal,102.24,57.88,0,V03,0,0,2
SKU19907,Jeringuillas y  M32 Forte,Jeringuillas y Agujas,Jeringuillas,Caja,Medipharma,64.82,35.73,0,V03,0,0,2
SKU19908,Jeringuillas y  N33 Plus,Jeringuillas y Agujas,Jeringuillas,Unidad,Medipharma,22.71,14.87,0,V03,0,0,10
SKU19909,Jeringuillas y  S34 Rapid,Jeringuillas y Agujas,Jeringuillas,Paquete,Farmadonal,43.53,28.55,0,V03,0,0,2
SKU19910,Jeringuillas y  A35 SR,Jeringuillas y Agujas,Jeringuillas,Unidad,Ecuaquímica,97.29,55.53,0,V03,0,0,1
SKU19911,Jeringuillas y  C36 XR,Jeringuillas y Agujas,Jeringuillas,Paquete,Laboratorios Sierra,48.97,30.29,0,V03,0,0,1
SKU19912,Jeringuillas y  F37 Duo,Jeringuillas y Agujas,Jeringuillas,Caja,Medipharma,78.46,44.12,0,V03,0,0,100
SKU19913,Jeringuillas y  T38 Max,Jeringuillas y Agujas,Jeringuillas,Paquete,Laboratorios Life,25.14,16.48,0,V03,0,0,2
SKU19914,Jeringuillas y  B39,Jeringuillas y Agujas,Jeringuillas,Paquete,Farmadonal,43.63,26.96,0,V03,0,0,20
SKU19915,Jeringuillas y  X40 Forte,Jeringuillas y Agujas,Jeringuillas,Paquete,Medipharma,34.86,21.41,0,V03,0,0,10
SKU19916,Jeringuillas y  Z41 Plus,Jeringuillas y Agujas,Jeringuillas,Caja,Laboratorios Life,13.3,8.7,0,V03,0,0,10
SKU19917,Jeringuillas y  M42 Rapid,Jeringuillas y Agujas,Jeringuillas,Caja,Medipharma,64.27,36.85,0,V03,0,0,2
SKU19918,Jeringuillas y  N43 SR,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Life,100.27,59.33,0,V03,0,0,10
SKU19919,Jeringuillas y  S44 XR,Jeringuillas y Agujas,Jeringuillas,Caja,Medipharma,64.83,41.6,0,V03,0,0,50
SKU19920,Jeringuillas y  A45 Duo,Jeringuillas y Agujas,Jeringuillas,Unidad,Farmadonal,75.81,42.51,0,V03,0,0,5
SKU19921,Jeringuillas y  C46 Max,Jeringuillas y Agujas,Jeringuillas,Kit,Farmadonal,68.07,43.27,0,V03,0,0,2
SKU19922,Jeringuillas y  F47,Jeringuillas y Agujas,Jeringuillas,Paquete,Medipharma,26.46,17.96,0,V03,0,0,20
SKU19923,Jeringuillas y  T48 Forte,Jeringuillas y Agujas,Jeringuillas,Paquete,Farmadonal,12.21,7.31,0,V03,0,0,1
SKU19924,Jeringuillas y  B49 Plus,Jeringuillas y Agujas,Jeringuillas,Paquete,Medipharma,23.04,14.76,0,V03,0,0,5
SKU19925,Jeringuillas y  X50 Rapid,Jeringuillas y Agujas,Jeringuillas,Kit,Ecuaquímica,91.32,59.2,0,V03,0,0,20
SKU19926,Jeringuillas y  Z51 SR,Jeringuillas y Agujas,Jeringuillas,Paquete,Laboratorios Sierra,118.95,83.02,0,V03,0,0,3
SKU19927,Jeringuillas y  M52 XR,Jeringuillas y Agujas,Jeringuillas,Paquete,Farmadonal,66.52,45.76,0,V03,0,0,10
SKU19928,Jeringuillas y  N53 Duo,Jeringuillas y Agujas,Jeringuillas,Unidad,Laboratorios Sierra,14.63,10.13,0,V03,0,0,1
